transaction_id,account_id,transaction_type,amount,transaction_date
2549,556,Debit,4107.79,2020-12-25 20:37:34
2550,519,Debit,1192.98,2020-10-30 03:23:52
2551,69,Credit,152521.11,2021-01-08 05:54:52
2552,645,Debit,15253.91,2021-06-14 02:26:06
2553,603,Credit,3540.66,2021-06-08 05:43:46
2554,555,Debit,3118.05,2020-11-25 15:16:23
2555,402,Debit,486.81,2021-03-05 01:36:03
2556,480,Debit,714.14,2021-10-10 20:55:36
2557,631,Credit,13283.92,2020-11-27 23:23:34
2558,693,Debit,294.23,2020-12-21 15:03:41
2559,727,Credit,4346.02,2021-08-30 10:23:42
2560,663,Debit,1396.56,2021-04-19 06:12:31
2561,465,Credit,3951.03,2020-12-31 05:48:39
2562,376,Credit,64080.17,2021-05-12 04:02:08
2563,76,Debit,4554.05,2020-12-06 18:26:10
2564,202,Credit,13006.01,2021-03-27 07:07:05
2565,143,Debit,1217.92,2021-06-07 05:15:19
2566,335,Debit,79368.06,2021-04-17 04:32:09
2567,303,Credit,1590.38,2021-01-12 19:23:25
2568,252,Debit,887.01,2021-02-01 15:07:35
2569,241,Debit,24815.71,2020-12-14 23:40:39
2570,171,Credit,1441.41,2021-04-10 03:00:17
2571,418,Debit,1140.23,2021-01-21 15:36:42
2572,307,Debit,7539.44,2021-01-19 09:58:16
2573,347,Debit,653.12,2021-08-13 08:50:33
2574,226,Credit,2237.53,2021-03-05 14:02:27
2575,704,Debit,782.08,2020-11-14 16:09:42
2576,437,Debit,24216.78,2021-08-08 03:41:38
2577,33,Debit,93402.49,2021-07-09 09:27:21
2578,349,Debit,3785.87,2021-08-21 09:55:42
2579,107,Debit,90624.63,2021-07-24 19:54:13
2580,583,Credit,2418.45,2021-03-11 01:33:17
2581,636,Debit,1079.52,2021-10-16 21:59:36
2582,701,Credit,833.11,2021-08-08 21:46:02
2583,16,Debit,1291.27,2021-07-19 23:30:50
2584,568,Debit,1810.82,2021-10-06 07:04:36
2585,122,Debit,3991.79,2020-12-25 18:49:40
2586,536,Debit,104.79,2021-09-11 23:47:47
2587,623,Credit,85807.63,2021-02-20 16:29:01
2588,359,Credit,619.56,2020-12-23 09:15:58
2589,58,Debit,10002.4,2021-08-03 21:36:58
2590,610,Debit,158020.55,2021-10-23 18:49:00
2591,245,Credit,10021.18,2021-01-24 16:15:03
2592,334,Credit,1325.06,2021-08-30 18:26:14
2593,77,Debit,364562.31,2021-04-06 02:45:04
2594,114,Credit,3476.98,2021-08-03 04:37:09
2595,157,Debit,22151.59,2021-04-20 13:08:26
2596,666,Credit,4399.13,2020-12-27 17:30:36
2597,586,Credit,4807.18,2021-11-07 03:00:25
2598,485,Credit,1753.09,2021-01-14 09:46:18
2599,526,Debit,13858.11,2021-02-21 15:32:03
2600,661,Credit,13324.64,2021-10-03 18:33:31
2601,405,Credit,22163.58,2021-08-12 01:55:06
2602,62,Debit,4137.11,2021-07-03 14:03:11
2603,90,Credit,2925.1,2021-05-10 07:26:14
2604,200,Credit,22351.53,2020-11-26 21:34:51
2605,655,Debit,68072.4,2021-08-31 04:31:32
2606,717,Credit,55498.11,2021-06-14 08:23:50
2607,117,Debit,2498.04,2021-03-22 13:34:54
2608,54,Credit,3534.46,2021-06-11 01:09:40
2609,339,Credit,4099.64,2021-10-30 15:50:31
2610,675,Credit,6207.93,2021-09-22 12:26:19
2611,710,Credit,726.65,2021-04-07 09:01:35
2612,612,Debit,424749.2,2021-10-25 00:22:39
2613,427,Credit,18185.68,2021-06-06 12:42:51
2614,665,Debit,16656.63,2020-12-27 03:13:26
2615,248,Credit,4771.58,2021-04-20 05:17:08
2616,199,Credit,72304.25,2020-12-18 13:52:58
2617,578,Credit,2895.44,2021-07-10 10:32:29
2618,369,Credit,3886.1,2021-05-07 18:01:09
2619,457,Credit,8592.92,2021-01-28 21:47:30
2620,193,Credit,3312.57,2021-07-26 08:18:26
2621,322,Debit,6114.36,2021-06-27 06:38:47
2622,33,Credit,10863.68,2021-10-30 16:08:34
2623,506,Debit,5105.64,2021-01-04 18:10:37
2624,3,Credit,4832.27,2021-05-04 05:04:42
2625,328,Debit,70867.4,2021-01-27 03:20:24
2626,580,Credit,1106.48,2021-03-17 11:23:36
2627,235,Debit,56998.18,2021-10-10 16:38:41
2628,4,Credit,2408.35,2021-03-17 21:33:21
2629,481,Debit,89564.47,2021-11-13 09:29:23
2630,424,Credit,55831.93,2021-11-28 20:17:05
2631,532,Credit,2302.76,2021-06-17 05:00:00
2632,598,Debit,38020.73,2021-01-19 09:13:13
2633,194,Credit,3430.59,2021-11-27 00:39:42
2634,621,Credit,5208.18,2020-12-22 19:21:25
2635,490,Debit,1320.91,2021-01-24 05:23:51
2636,238,Credit,665.74,2021-11-15 00:19:46
2637,685,Credit,49006.43,2021-01-21 14:53:01
2638,96,Debit,87423.33,2021-03-15 13:46:35
2639,467,Debit,15715.58,2021-07-22 03:41:55
2640,98,Debit,3570.19,2021-10-14 20:50:50
2641,620,Credit,10914.16,2021-05-17 13:09:53
2642,442,Credit,890.45,2021-04-02 05:00:42
2643,507,Credit,16453.54,2021-03-02 22:08:21
2644,260,Credit,305784.44,2021-08-16 14:08:56
2645,665,Credit,314554.56,2021-04-07 12:25:21
2646,498,Debit,15577.34,2021-06-08 10:57:20
2647,4,Credit,1741.8,2020-12-21 05:17:50
2648,509,Debit,470420.36,2021-09-03 14:57:16
2649,251,Debit,23133.31,2021-09-21 09:40:20
2650,477,Debit,2240.15,2021-11-02 05:18:05
2651,621,Debit,8202.06,2021-01-11 23:25:51
2652,723,Debit,91990.8,2021-02-03 03:57:48
2653,147,Debit,247819.42,2021-06-06 22:16:18
2654,70,Debit,353.12,2021-10-23 23:29:23
2655,268,Debit,854.79,2021-07-08 19:28:00
2656,362,Debit,1276.09,2021-07-05 13:41:30
2657,49,Debit,572.36,2021-08-27 05:21:42
2658,184,Debit,211351.67,2021-10-20 04:25:59
2659,404,Debit,3941.72,2021-06-11 17:07:02
2660,372,Credit,2642.96,2021-12-18 21:06:03
2661,139,Debit,3352.14,2021-03-06 05:03:22
2662,512,Credit,19368.99,2021-03-05 16:53:01
2663,55,Credit,68436.56,2021-02-04 08:31:26
2664,747,Credit,11194.55,2021-03-23 00:08:48
2665,592,Credit,2632.37,2021-06-10 09:04:58
2666,401,Debit,4479.81,2021-10-10 04:23:14
2667,600,Debit,1386.28,2021-03-17 23:24:58
2668,132,Credit,4077.49,2021-10-26 09:01:10
2669,292,Debit,996.44,2021-08-24 23:53:09
2670,726,Credit,61867.16,2021-09-01 04:02:35
2671,435,Credit,3075.13,2021-05-16 07:33:37
2672,659,Credit,1648.77,2021-08-18 19:16:27
2673,468,Debit,3302.47,2021-01-06 21:39:06
2674,123,Debit,28545.25,2021-08-26 03:48:08
2675,568,Debit,12722.42,2021-07-06 17:43:48
2676,225,Debit,4789.53,2021-04-06 10:43:13
2677,487,Debit,950.1,2021-12-03 16:26:16
2678,651,Credit,461.16,2021-08-20 02:22:55
2679,39,Debit,27115.48,2021-12-20 23:44:31
2680,126,Credit,1567.96,2021-02-03 10:56:49
2681,25,Debit,21689.52,2022-01-06 10:25:43
2682,181,Credit,1156.43,2021-10-10 10:30:48
2683,304,Debit,18831.12,2021-09-08 05:13:01
2684,651,Debit,4913.29,2021-12-24 01:16:42
2685,528,Credit,18586.83,2021-08-29 13:23:39
2686,545,Credit,14071.07,2021-02-08 14:38:37
2687,306,Credit,40570.88,2021-09-20 08:50:02
2688,682,Credit,1789.71,2021-11-21 02:28:35
2689,300,Credit,2263.14,2021-11-15 02:44:13
2690,320,Debit,4361.33,2021-06-09 20:25:34
2691,136,Credit,18820.5,2021-05-21 04:38:06
2692,613,Credit,3440.52,2021-07-26 08:58:47
2693,286,Credit,2600.31,2021-10-01 03:36:25
2694,33,Debit,12144.42,2021-09-01 14:10:31
2695,59,Debit,10702.27,2021-07-20 19:26:36
2696,334,Credit,365.99,2021-11-17 05:39:12
2697,709,Debit,3218.43,2021-07-17 11:56:47
2698,139,Credit,4623.12,2021-10-09 11:55:50
2699,258,Credit,3666,2021-06-10 07:00:14
2700,247,Debit,4593.9,2021-04-04 15:37:53
2701,176,Credit,21702.35,2021-06-05 14:35:36
2702,691,Credit,9482.67,2021-10-29 23:04:22
2703,433,Debit,24202.03,2021-03-10 17:16:03
2704,708,Debit,106774.76,2021-03-12 23:06:50
2705,674,Debit,48595.37,2021-09-01 19:21:38
2706,311,Credit,3102.69,2021-04-22 14:34:50
2707,455,Credit,2063.26,2022-01-06 03:46:53
2708,528,Credit,1076.55,2021-02-25 13:23:48
2709,435,Credit,462460.75,2021-08-17 02:33:13
2710,182,Credit,4573.2,2021-05-08 04:01:16
2711,677,Credit,2810.95,2021-07-07 23:10:54
2712,112,Debit,13056.51,2021-10-19 21:23:12
2713,649,Debit,989.03,2021-09-19 21:16:22
2714,726,Credit,4196.86,2021-10-24 20:29:47
2715,458,Credit,2302.78,2021-11-07 15:37:45
2716,177,Credit,647.02,2021-06-29 13:46:59
2717,515,Credit,2424.36,2022-01-06 21:21:28
2718,551,Credit,1807.62,2021-05-18 12:15:05
2719,58,Credit,2680.94,2021-07-31 13:34:01
2720,645,Debit,1345.6,2021-03-10 02:52:43
2721,164,Credit,4300.39,2021-07-29 11:37:38
2722,639,Debit,2238.74,2021-04-10 08:18:39
2723,289,Credit,774.08,2021-04-04 06:58:45
2724,625,Credit,4951.97,2022-01-21 01:11:53
2725,494,Credit,1710.79,2021-08-01 17:58:49
2726,334,Credit,2271.9,2022-02-02 01:49:16
2727,255,Debit,3240.89,2021-08-29 14:07:37
2728,523,Debit,24100.01,2021-08-27 16:35:57
2729,400,Debit,13321.29,2021-09-16 22:59:51
2730,356,Debit,182.36,2021-12-26 18:24:57
2731,440,Credit,27078.63,2021-04-10 23:51:30
2732,15,Credit,43082.55,2021-06-29 05:54:21
2733,658,Debit,848.15,2021-04-16 02:49:13
2734,125,Debit,1992.49,2021-11-07 00:42:10
2735,294,Debit,624.41,2022-02-06 18:22:31
2736,584,Credit,843.46,2021-11-17 01:57:11
2737,420,Credit,3219.44,2021-11-03 04:08:37
2738,510,Credit,3428.14,2021-02-25 02:40:54
2739,676,Credit,1779.3,2021-05-22 11:38:06
2740,263,Credit,9935.28,2021-07-16 10:18:31
2741,79,Debit,1274.17,2022-02-11 10:29:26
2742,683,Credit,648.27,2021-06-05 03:55:44
2743,88,Debit,3606.98,2021-07-05 21:21:14
2744,528,Debit,283889.58,2021-10-15 05:17:48
2745,489,Debit,1703.64,2021-12-22 02:40:06
2746,108,Credit,12970.24,2021-10-01 03:57:49
2747,378,Debit,759.41,2021-11-26 20:55:31
2748,405,Debit,23341.87,2021-10-15 05:34:49
2749,460,Credit,14150.46,2021-04-19 19:05:22
2750,146,Credit,1230.06,2021-07-08 10:08:58
2751,41,Debit,1749.22,2021-10-26 04:34:37
2752,409,Debit,12046.57,2021-06-20 16:43:34
2753,163,Debit,68938.5,2021-11-19 19:21:39
2754,396,Debit,89484.41,2021-04-03 04:43:23
2755,110,Credit,1976.3,2021-05-06 07:36:46
2756,347,Credit,263580.23,2021-09-30 09:05:25
2757,560,Debit,6971.45,2021-09-11 03:28:28
2758,711,Debit,1963.48,2021-12-31 14:34:31
2759,407,Credit,4575.4,2021-08-31 10:02:24
2760,279,Debit,24734.86,2021-10-04 13:16:50
2761,264,Debit,4375.08,2021-11-26 04:26:18
2762,622,Credit,2755.9,2021-06-09 13:56:37
2763,202,Credit,63438.38,2021-03-17 12:12:11
2764,313,Debit,78307,2021-06-04 20:51:08
2765,141,Credit,2489.29,2021-12-26 01:15:26
2766,50,Credit,8566.66,2022-03-08 20:50:27
2767,332,Credit,1009.86,2021-06-20 10:08:55
2768,649,Credit,83229.68,2021-08-07 22:44:54
2769,622,Debit,139.48,2021-12-08 10:39:56
2770,64,Debit,17103.44,2021-04-25 05:07:45
2771,541,Debit,17054.78,2021-06-16 08:01:08
2772,729,Credit,1903.47,2021-12-11 23:25:53
2773,494,Credit,80535.31,2021-06-06 11:15:41
2774,353,Credit,2585.15,2021-05-18 19:44:31
2775,315,Credit,17561.24,2022-03-13 17:16:51
2776,614,Credit,13681.6,2021-10-15 13:40:18
2777,468,Debit,1697.24,2021-08-02 20:02:37
2778,93,Credit,69171.17,2022-03-20 02:21:28
2779,717,Debit,2173.74,2021-05-12 14:06:28
2780,76,Debit,64444.9,2021-07-07 10:02:00
2781,163,Credit,4541.49,2021-10-18 16:20:55
2782,723,Debit,900.38,2022-02-18 21:23:14
2783,709,Debit,2269.18,2022-01-24 01:19:57
2784,450,Debit,18912.03,2021-11-29 08:08:08
2785,314,Debit,20716.6,2021-10-26 18:07:38
2786,15,Debit,60658.64,2021-10-14 13:06:28
2787,733,Debit,1789.41,2021-04-16 14:56:36
2788,664,Credit,1964.07,2021-08-18 09:23:43
2789,359,Credit,4842.65,2021-10-21 03:43:26
2790,453,Credit,373.97,2021-04-22 04:26:52
2791,732,Debit,2646.96,2021-12-02 10:29:44
2792,41,Credit,1108.36,2022-01-02 11:12:43
2793,446,Credit,13971.01,2021-08-29 20:42:53
2794,527,Credit,24804.53,2021-07-08 10:29:12
2795,564,Credit,1757.17,2021-11-15 01:37:52
2796,19,Debit,2059.51,2021-05-21 23:30:01
2797,168,Credit,1010.64,2021-11-19 15:10:27
2798,502,Credit,22408.17,2021-09-01 15:49:41
2799,606,Debit,26459.48,2022-02-02 00:48:46
2800,115,Credit,4769.47,2021-09-06 18:23:12
2801,415,Debit,3940.05,2021-06-26 05:08:58
2802,358,Credit,4411.45,2021-07-09 10:50:52
2803,446,Debit,11253.63,2022-02-25 17:13:26
2804,141,Credit,335.04,2022-03-13 01:07:02
2805,633,Credit,4026.17,2021-05-04 04:13:04
2806,104,Credit,434985.98,2021-05-30 22:46:57
2807,525,Debit,11212.33,2022-01-02 08:33:34
2808,661,Debit,4880.56,2021-09-03 05:24:50
2809,519,Debit,667.83,2022-03-14 19:10:57
2810,265,Debit,3532.02,2022-03-03 04:30:53
2811,493,Credit,17733.21,2021-12-14 19:55:30
2812,45,Debit,17215.03,2022-02-07 23:00:47
2813,517,Debit,47617.52,2022-03-21 00:22:50
2814,491,Debit,1654.38,2022-02-16 03:17:18
2815,520,Debit,2052.59,2022-03-27 08:03:47
2816,182,Credit,3704.69,2021-06-05 15:46:35
2817,274,Credit,3542.4,2022-01-17 12:55:35
2818,94,Debit,2521.72,2021-06-22 12:37:54
2819,199,Debit,8874.87,2022-01-03 21:02:17
2820,402,Credit,5048.23,2021-06-20 09:40:40
2821,288,Credit,1094.25,2021-08-27 07:21:37
2822,360,Debit,11880.14,2021-10-08 20:50:27
2823,716,Debit,58030.56,2021-09-11 17:42:12
2824,557,Debit,3980.14,2021-09-12 04:29:12
2825,251,Credit,306095.74,2021-09-29 18:22:22
2826,621,Credit,2589.7,2021-07-08 18:02:44
2827,94,Debit,4144.88,2021-05-19 07:59:02
2828,165,Credit,23932.7,2021-08-26 06:16:02
2829,30,Debit,3591.98,2021-05-07 08:59:10
2830,615,Debit,5501.87,2022-03-16 07:44:54
2831,45,Credit,67580.77,2021-12-14 17:04:31
2832,551,Credit,254734.85,2022-03-19 16:00:35
2833,437,Debit,15341.89,2022-02-18 10:43:27
2834,595,Debit,3644.46,2021-11-21 04:28:27
2835,57,Debit,8610.66,2021-08-02 00:19:38
2836,378,Debit,57531.72,2021-12-17 00:51:04
2837,547,Credit,82535.15,2022-04-03 06:14:39
2838,158,Credit,396504.04,2021-12-23 16:08:12
2839,466,Credit,2409.56,2021-06-02 08:41:54
2840,227,Debit,2256.41,2022-05-03 13:00:39
2841,584,Credit,12995.08,2022-01-27 18:15:57
2842,60,Credit,77816.01,2022-05-08 03:02:59
2843,589,Credit,39697.26,2022-03-24 17:04:39
2844,504,Credit,1756,2021-09-15 06:03:43
2845,486,Debit,4891.5,2021-05-19 19:03:39
2846,463,Debit,338454.89,2021-08-25 20:49:17
2847,437,Debit,21443.77,2021-05-20 20:04:10
2848,407,Credit,2531.74,2021-12-30 14:04:19
2849,373,Credit,2912.35,2021-10-18 20:16:16
2850,378,Debit,90490.33,2021-12-20 21:32:05
2851,312,Credit,1306.05,2021-08-04 20:49:53
2852,212,Debit,4163,2021-08-24 17:18:31
2853,712,Debit,186.1,2021-08-24 09:08:02
2854,405,Debit,3285.34,2021-11-05 22:48:18
2855,330,Debit,6805.03,2021-12-22 16:14:55
2856,102,Debit,21967.24,2022-02-03 12:05:10
2857,258,Credit,1640.23,2021-05-20 00:22:27
2858,205,Credit,197276.48,2021-10-17 01:22:19
2859,179,Credit,20194.01,2022-02-24 21:36:40
2860,141,Credit,3824.45,2021-10-16 06:26:25
2861,464,Debit,4020.12,2021-12-17 18:09:02
2862,114,Credit,1950.66,2021-08-03 05:01:17
2863,537,Debit,1400.94,2021-09-25 16:47:19
2864,48,Credit,1313.23,2021-09-16 00:28:53
2865,488,Credit,18101.46,2021-07-12 03:34:31
2866,362,Credit,20953.95,2022-03-31 00:03:46
2867,561,Debit,98851.55,2021-07-17 06:38:54
2868,320,Credit,92377.87,2022-04-09 11:05:59
2869,221,Debit,2236.83,2022-03-06 11:51:41
2870,361,Credit,23420.6,2022-02-25 04:57:14
2871,376,Credit,63364.11,2021-11-06 05:40:39
2872,733,Credit,1448.83,2022-05-15 06:40:37
2873,438,Debit,18085.08,2021-08-20 12:31:23
2874,210,Credit,20142.29,2021-10-23 11:11:03
2875,306,Debit,32158.39,2022-02-25 07:58:49
2876,672,Credit,997.52,2021-09-09 10:56:10
2877,46,Credit,3460.53,2022-01-02 18:59:21
2878,549,Credit,4160.77,2021-08-05 23:41:48
2879,45,Credit,2877.91,2021-08-18 20:00:48
2880,96,Credit,1972.53,2022-03-16 07:16:11
2881,331,Credit,2342.36,2022-01-12 06:14:21
2882,149,Credit,992.39,2021-11-15 16:21:47
2883,341,Debit,1780.96,2022-02-25 22:50:57
2884,544,Credit,57200.43,2022-05-23 05:05:18
2885,637,Credit,2587.05,2021-09-10 13:09:25
2886,673,Debit,18369.88,2022-01-23 16:24:26
2887,147,Credit,17345.23,2022-03-10 01:12:57
2888,725,Credit,15342,2021-07-16 04:03:29
2889,331,Credit,177858.21,2022-05-22 01:14:37
2890,324,Debit,1037.16,2021-12-28 11:40:52
2891,18,Credit,165979.75,2021-06-25 03:05:12
2892,539,Credit,89024.14,2021-11-30 21:24:32
2893,528,Credit,3659.97,2022-03-02 04:26:16
2894,161,Debit,446545.53,2021-09-29 21:26:16
2895,376,Debit,3496.63,2021-12-21 17:14:57
2896,622,Credit,48568.58,2021-08-03 19:06:09
2897,316,Debit,20453.53,2021-12-13 12:54:30
2898,481,Credit,3303.45,2022-01-20 11:08:11
2899,687,Debit,2270.75,2021-09-13 03:58:54
2900,62,Credit,480593.97,2021-10-11 02:41:21
2901,191,Debit,421883.65,2022-04-10 06:27:11
2902,638,Debit,4843.83,2021-10-27 13:58:30
2903,728,Credit,2655.69,2021-10-20 10:13:12
2904,720,Credit,14265.97,2021-12-03 18:53:44
2905,247,Debit,8653,2022-04-25 23:41:24
2906,710,Credit,7958.91,2022-03-30 12:57:58
2907,62,Credit,447.5,2022-03-25 19:02:25
2908,420,Debit,2856.28,2021-07-12 17:52:48
2909,20,Credit,609.09,2021-08-19 02:23:47
2910,498,Credit,5869.38,2021-12-20 18:15:24
2911,213,Credit,3359.15,2022-06-23 22:01:09
2912,542,Debit,555.92,2021-07-05 04:44:24
2913,551,Debit,10368.24,2022-06-23 20:36:03
2914,171,Credit,3348.64,2022-03-18 18:57:07
2915,469,Debit,4119.27,2022-01-23 16:52:24
2916,721,Credit,2062.1,2021-12-11 10:39:59
2917,9,Debit,1820.41,2022-03-02 05:49:29
2918,514,Credit,3170.31,2022-05-30 01:37:22
2919,166,Credit,789.28,2021-10-30 08:40:20
2920,89,Credit,75816.72,2022-03-15 00:48:59
2921,241,Debit,4647.09,2022-01-14 12:19:59
2922,55,Debit,1110.5,2022-05-23 15:02:47
2923,164,Credit,14891.82,2021-07-27 15:19:56
2924,513,Credit,15634.43,2022-06-15 02:40:01
2925,118,Credit,39446.9,2021-11-18 19:46:45
2926,648,Debit,2513.87,2021-10-06 10:30:57
2927,375,Debit,18382.89,2021-09-28 10:28:46
2928,37,Credit,44489.65,2021-12-21 10:38:15
2929,48,Debit,3377.59,2022-05-26 21:26:36
2930,316,Credit,540.23,2022-05-24 09:23:29
2931,498,Credit,11590.01,2022-05-05 09:27:27
2932,57,Credit,40066.03,2021-12-07 10:34:46
2933,734,Credit,2573.27,2022-06-20 05:05:03
2934,749,Credit,3268.59,2022-04-16 15:39:13
2935,227,Credit,1089.55,2022-01-28 10:04:56
2936,625,Credit,71402.41,2021-09-14 07:04:59
2937,296,Debit,3762.88,2022-05-03 14:35:18
2938,507,Credit,24456.99,2022-01-25 11:15:06
2939,556,Credit,20684.33,2021-10-17 04:57:32
2940,24,Debit,13628.08,2021-11-01 11:22:12
2941,85,Credit,59300.86,2021-10-22 07:33:05
2942,430,Credit,13679.99,2022-06-24 01:19:39
2943,88,Credit,185.86,2022-02-01 11:42:20
2944,412,Debit,6601.69,2022-04-10 17:55:45
2945,372,Credit,9274.73,2021-10-12 11:05:21
2946,635,Credit,425.05,2021-08-20 03:38:38
2947,551,Credit,1003.43,2022-03-21 21:21:52
2948,525,Credit,691.04,2021-09-25 08:08:47
2949,711,Debit,33325.05,2021-12-31 08:28:33
2950,234,Credit,4894.95,2021-08-20 11:36:44
2951,85,Credit,14056.47,2021-09-27 20:31:20
2952,452,Credit,986.57,2022-07-20 16:45:29
2953,541,Credit,1638.07,2022-02-02 20:07:48
2954,604,Credit,4898.06,2021-12-13 13:03:14
2955,40,Debit,22707.87,2022-05-14 08:34:21
2956,710,Debit,2557.4,2021-10-29 21:38:25
2957,472,Debit,48388.17,2021-09-10 10:21:02
2958,384,Debit,462.57,2022-03-09 23:44:34
2959,21,Credit,4548.12,2021-08-06 04:22:48
2960,2,Debit,24341.94,2022-01-08 15:14:35
2961,372,Credit,439.47,2022-03-04 07:58:03
2962,367,Credit,8435.7,2022-06-01 04:06:45
2963,591,Debit,2420.4,2022-04-24 02:55:45
2964,479,Credit,39329.27,2021-10-22 17:21:32
2965,184,Debit,1100.31,2021-09-15 04:29:18
2966,336,Debit,4604.6,2022-02-20 05:26:12
2967,510,Debit,3718,2021-08-12 07:47:24
2968,628,Credit,13477.04,2021-10-22 18:18:50
2969,94,Credit,707.75,2022-05-29 19:06:09
2970,738,Credit,852.9,2021-09-17 04:25:18
2971,453,Credit,24289.7,2022-04-28 02:29:44
2972,290,Debit,3315.41,2022-02-09 02:44:45
2973,596,Credit,23938.46,2021-12-08 11:36:32
2974,69,Debit,4129.18,2021-12-15 05:25:07
2975,205,Credit,20873.47,2021-09-30 20:49:11
2976,216,Credit,3712.71,2021-12-20 19:37:12
2977,341,Credit,454.35,2021-12-07 14:31:24
2978,692,Debit,15180.89,2021-09-22 12:30:45
2979,731,Debit,4230.9,2022-05-31 10:02:21
2980,257,Debit,15607.03,2021-08-28 16:26:14
2981,414,Debit,4601.85,2021-10-24 01:27:00
2982,454,Credit,1654.01,2021-10-23 17:53:48
2983,233,Debit,20895.37,2022-01-01 01:56:39
2984,503,Credit,21544.88,2022-03-06 08:32:38
2985,170,Debit,3607.33,2022-06-22 22:35:03
2986,618,Debit,10433.32,2022-01-30 01:56:32
2987,666,Credit,23928.31,2021-12-03 06:11:54
2988,620,Debit,13693.45,2022-05-05 06:26:24
2989,48,Credit,3461.87,2022-03-27 15:24:45
2990,671,Debit,15033.84,2022-01-29 16:18:48
2991,373,Credit,4354.8,2021-09-09 10:49:31
2992,486,Debit,1615.96,2022-07-02 10:40:45
2993,743,Credit,1953.16,2021-10-22 02:14:46
2994,40,Credit,13557.38,2022-05-17 23:21:42
2995,389,Debit,3199.53,2021-10-28 08:20:09
2996,189,Credit,8933.32,2021-11-22 06:28:56
2997,306,Credit,3683.01,2021-08-31 03:57:22
2998,186,Debit,1863.45,2021-09-03 23:45:46
2999,695,Debit,2734.08,2022-06-03 11:53:45
3000,696,Credit,18997.76,2022-05-06 17:25:25
3001,1,Debit,339926.95,2022-03-01 09:01:03
3002,298,Credit,1894.79,2021-10-21 18:43:23
3003,368,Debit,5507.43,2022-06-02 21:33:36
3004,530,Debit,4777.53,2022-02-10 01:13:56
3005,449,Credit,21978.39,2021-10-25 04:21:16
3006,133,Credit,36011.32,2021-12-17 22:28:25
3007,734,Debit,3357.18,2022-04-15 21:33:38
3008,50,Debit,4584.96,2022-05-13 16:00:50
3009,110,Debit,58147.7,2021-09-20 12:00:38
3010,89,Debit,2747.46,2022-07-02 11:08:59
3011,552,Credit,11918.91,2021-09-10 20:30:26
3012,384,Debit,3337.17,2021-09-25 03:58:05
3013,91,Credit,3544.01,2022-08-14 12:01:34
3014,529,Credit,85756.87,2022-03-03 04:23:06
3015,454,Debit,97807.36,2022-02-01 04:20:10
3016,492,Credit,5717.13,2022-03-11 12:54:15
3017,363,Credit,4357.29,2022-04-15 00:51:11
3018,527,Credit,22381.71,2021-10-11 05:17:54
3019,465,Debit,1900.05,2022-08-08 21:24:20
3020,709,Debit,1587.7,2022-04-28 06:41:21
3021,481,Credit,12202.07,2022-06-18 05:35:05
3022,273,Credit,1645.73,2022-09-06 10:26:26
3023,160,Credit,2297.67,2021-12-22 15:19:34
3024,666,Debit,1331.82,2022-07-14 14:17:59
3025,148,Debit,787,2022-09-15 19:01:59
3026,750,Credit,3725.81,2021-12-27 22:40:19
3027,345,Debit,1203.02,2022-04-05 18:19:40
3028,438,Credit,91490.27,2022-07-10 10:16:43
3029,739,Debit,3467.45,2022-06-04 02:05:27
3030,92,Credit,20387.31,2021-10-18 19:30:58
3031,572,Debit,3515.07,2022-07-14 05:27:15
3032,234,Credit,742.49,2022-08-16 02:42:59
3033,330,Credit,9591.77,2022-07-05 15:41:43
3034,496,Credit,184212.87,2022-03-30 08:45:46
3035,543,Credit,2118.66,2022-04-14 10:00:16
3036,628,Credit,4391.25,2022-04-10 18:49:14
3037,684,Debit,1924.74,2022-07-31 16:23:30
3038,702,Debit,10085.81,2022-07-02 22:16:12
3039,670,Debit,72400.5,2022-08-26 05:39:33
3040,80,Debit,1135.51,2022-06-27 09:42:47
3041,284,Debit,20605.43,2022-08-16 19:10:25
3042,253,Debit,39684.53,2022-08-25 05:51:08
3043,652,Credit,1622.08,2022-05-08 15:08:14
3044,636,Debit,4770.05,2021-12-27 08:10:10
3045,618,Debit,71657.56,2021-10-17 08:28:47
3046,316,Debit,3945.87,2022-07-04 03:46:18
3047,414,Credit,10243.94,2022-04-21 15:14:52
3048,222,Debit,18737.49,2022-08-02 14:42:23
3049,412,Debit,7048.05,2022-07-27 21:30:39
3050,265,Credit,113862.59,2021-12-10 02:38:18
3051,108,Debit,2275.84,2022-07-13 09:58:54
3052,18,Debit,11046.62,2022-09-02 22:35:28
3053,285,Credit,62492.46,2022-06-27 21:31:00
3054,504,Debit,387950.76,2022-06-18 03:11:08
3055,528,Debit,6858.82,2021-11-06 07:07:40
3056,236,Debit,1346.3,2022-01-05 16:07:20
3057,470,Debit,4738.58,2022-09-03 01:38:26
3058,37,Credit,6422.46,2021-12-02 04:32:44
3059,92,Credit,2714.16,2022-06-16 09:42:13
3060,723,Credit,64440.38,2021-12-20 15:09:41
3061,118,Credit,21732.52,2022-03-21 00:11:02
3062,196,Credit,22225.83,2022-08-21 03:05:46
3063,133,Debit,8224.65,2022-05-18 08:09:39
3064,553,Credit,20074.23,2022-07-31 18:04:21
3065,485,Credit,4278.54,2022-05-22 22:58:33
3066,458,Debit,8117.69,2021-12-23 22:13:26
3067,346,Debit,52821.29,2022-05-04 10:42:23
3068,741,Credit,68453.19,2022-05-05 10:43:01
