order_id,customer_id,order status,payment_method
5663,2856,In Transit,Loyalty Points
5664,3122,Delivered,Loyalty Points
5665,4746,In Transit,Net Banking
5666,3577,In Transit,Net Banking
5667,3568,In Transit,Cash on Delivery
5668,590,Delivered,Net Banking
5669,2179,Delivered,Cash on Delivery
5670,784,In Transit,Loyalty Points
5671,3671,In Transit,Cash on Delivery
5672,4579,In Transit,Loyalty Points
5673,2101,Delivered,Loyalty Points
5674,3467,In Transit,Cash on Delivery
5675,4538,In Transit,Cash on Delivery
5676,2694,In Transit,Cash on Delivery
5677,132,Canceled,Loyalty Points
5678,4238,Delivered,Net Banking
5679,2069,Canceled,Net Banking
5680,3086,In Transit,UPI
5681,1198,Canceled,Loyalty Points
5682,1877,Delivered,Cash on Delivery
5683,248,In Transit,UPI
5684,4084,Canceled,Cash on Delivery
5685,890,Canceled,Loyalty Points
5686,4726,In Transit,Cash on Delivery
5687,1611,Canceled,UPI
5688,2626,In Transit,UPI
5689,3446,Delivered,Cash on Delivery
5690,35,In Transit,UPI
5691,3909,Delivered,Net Banking
5692,2448,Canceled,Net Banking
5693,278,Canceled,Cash on Delivery
5694,3354,Canceled,Net Banking
5695,480,Canceled,UPI
5696,3280,Delivered,Cash on Delivery
5697,1854,In Transit,Loyalty Points
5698,1711,Canceled,Net Banking
5699,3049,Delivered,Loyalty Points
5700,1298,Canceled,Net Banking
5701,538,Delivered,Cash on Delivery
5702,1889,Canceled,Cash on Delivery
5703,1799,In Transit,UPI
5704,4394,In Transit,Cash on Delivery
5705,1137,Canceled,UPI
5706,934,Canceled,Loyalty Points
5707,3059,Delivered,Loyalty Points
5708,1655,Canceled,Net Banking
5709,2799,Delivered,Loyalty Points
5710,4304,Delivered,Cash on Delivery
5711,3585,Delivered,Net Banking
5712,2335,Canceled,UPI
5713,1324,Canceled,Loyalty Points
5714,4276,Delivered,UPI
5715,3368,Canceled,Loyalty Points
5716,4772,Delivered,Net Banking
5717,153,In Transit,Loyalty Points
5718,35,Delivered,UPI
5719,2313,Canceled,Cash on Delivery
5720,1575,Delivered,Loyalty Points
5721,4008,In Transit,Net Banking
5722,4145,In Transit,Loyalty Points
5723,1891,In Transit,Net Banking
5724,3166,In Transit,UPI
5725,320,In Transit,UPI
5726,1260,In Transit,Loyalty Points
5727,2381,In Transit,Cash on Delivery
5728,3573,In Transit,Net Banking
5729,2592,Delivered,UPI
5730,1916,In Transit,Net Banking
5731,3052,In Transit,UPI
5732,2797,Delivered,Loyalty Points
5733,2029,Canceled,Net Banking
5734,2788,Canceled,UPI
5735,1984,Delivered,Loyalty Points
5736,1026,Delivered,Loyalty Points
5737,2442,Canceled,UPI
5738,2551,Delivered,Loyalty Points
5739,2268,Delivered,UPI
5740,3502,Canceled,Cash on Delivery
5741,3841,Delivered,UPI
5742,479,Delivered,Cash on Delivery
5743,534,Canceled,Loyalty Points
5744,2550,Delivered,Net Banking
5745,1707,Canceled,UPI
5746,2507,Delivered,Cash on Delivery
5747,3613,Delivered,Net Banking
5748,4304,Canceled,UPI
5749,2931,Canceled,Net Banking
5750,2117,In Transit,Loyalty Points
5751,4338,Delivered,Loyalty Points
5752,4058,In Transit,UPI
5753,90,Canceled,Cash on Delivery
5754,3263,Canceled,Cash on Delivery
5755,3998,Delivered,UPI
5756,4478,Delivered,Net Banking
5757,4092,In Transit,Loyalty Points
5758,1054,In Transit,Loyalty Points
5759,3798,Canceled,UPI
5760,3125,In Transit,Loyalty Points
5761,320,Canceled,Cash on Delivery
5762,4182,Delivered,Net Banking
5763,4220,Delivered,UPI
5764,3461,In Transit,Cash on Delivery
5765,4295,Canceled,UPI
5766,2695,In Transit,Net Banking
5767,1423,Delivered,UPI
5768,4241,In Transit,Cash on Delivery
5769,3243,Delivered,Cash on Delivery
5770,2082,Canceled,Net Banking
5771,2013,In Transit,Cash on Delivery
5772,513,Canceled,Loyalty Points
5773,3724,Canceled,UPI
5774,3113,In Transit,Loyalty Points
5775,3329,In Transit,Loyalty Points
5776,826,Delivered,Net Banking
5777,1305,Delivered,Cash on Delivery
5778,2006,Canceled,Net Banking
5779,866,Canceled,Cash on Delivery
5780,4913,Delivered,UPI
5781,3451,In Transit,Net Banking
5782,2,Delivered,Cash on Delivery
5783,2866,Delivered,Loyalty Points
5784,198,Delivered,Loyalty Points
5785,1298,Delivered,Loyalty Points
5786,30,Delivered,Loyalty Points
5787,3057,Canceled,Net Banking
5788,122,In Transit,Cash on Delivery
5789,4945,In Transit,Loyalty Points
5790,3522,Delivered,Net Banking
5791,656,In Transit,Net Banking
5792,4040,Delivered,Loyalty Points
5793,2941,Canceled,UPI
5794,1576,In Transit,UPI
5795,2785,Canceled,Loyalty Points
5796,4815,Delivered,Net Banking
5797,3419,Delivered,Net Banking
5798,3976,Canceled,Loyalty Points
5799,2408,Canceled,Net Banking
5800,3747,In Transit,Net Banking
5801,4992,In Transit,Net Banking
5802,4724,Delivered,Net Banking
5803,2004,In Transit,Cash on Delivery
5804,4375,Canceled,UPI
5805,4348,Canceled,Cash on Delivery
5806,3504,In Transit,Net Banking
5807,4440,Canceled,UPI
5808,1661,Canceled,Loyalty Points
5809,2256,In Transit,Loyalty Points
5810,1507,Delivered,Net Banking
5811,614,In Transit,Cash on Delivery
5812,3289,In Transit,UPI
5813,2692,In Transit,Loyalty Points
5814,1527,Delivered,Loyalty Points
5815,1347,In Transit,UPI
5816,4630,Canceled,Loyalty Points
5817,1249,Canceled,Cash on Delivery
5818,1052,In Transit,Net Banking
5819,3458,In Transit,Net Banking
5820,3926,Delivered,UPI
5821,2425,In Transit,Loyalty Points
5822,739,Canceled,Net Banking
5823,897,In Transit,Net Banking
5824,3127,In Transit,Loyalty Points
5825,1858,Canceled,Loyalty Points
5826,4403,Canceled,Cash on Delivery
5827,1013,In Transit,Cash on Delivery
5828,1849,Canceled,Cash on Delivery
5829,2705,In Transit,Cash on Delivery
5830,3339,Canceled,Net Banking
5831,1956,Canceled,Net Banking
5832,2655,Delivered,Cash on Delivery
5833,2172,Canceled,Net Banking
5834,3523,In Transit,Cash on Delivery
5835,943,Canceled,Net Banking
5836,1960,Canceled,Loyalty Points
5837,3024,Canceled,Cash on Delivery
5838,224,Canceled,Loyalty Points
5839,1074,In Transit,Loyalty Points
5840,709,In Transit,Loyalty Points
5841,4868,In Transit,Loyalty Points
5842,2460,Delivered,Loyalty Points
5843,221,In Transit,Cash on Delivery
5844,51,In Transit,Loyalty Points
5845,2798,Canceled,Cash on Delivery
5846,3339,In Transit,Net Banking
5847,3753,Canceled,UPI
5848,2856,Delivered,UPI
5849,289,Canceled,Cash on Delivery
5850,806,Delivered,Net Banking
5851,3992,In Transit,Net Banking
5852,3865,Canceled,Loyalty Points
5853,3270,Canceled,UPI
5854,4465,In Transit,Cash on Delivery
5855,4195,Delivered,Cash on Delivery
5856,2034,Delivered,Net Banking
5857,109,In Transit,Cash on Delivery
5858,3833,Canceled,UPI
5859,67,In Transit,Loyalty Points
5860,2703,Canceled,UPI
5861,4975,Canceled,UPI
5862,2216,Canceled,Net Banking
5863,1094,Delivered,Net Banking
5864,1287,Canceled,Cash on Delivery
5865,4888,In Transit,Cash on Delivery
5866,873,Canceled,Net Banking
5867,4844,Delivered,UPI
5868,1856,Canceled,Loyalty Points
5869,3901,Delivered,Net Banking
5870,2816,Delivered,Loyalty Points
5871,331,Canceled,UPI
5872,3308,Canceled,Net Banking
5873,2870,In Transit,Loyalty Points
5874,1182,In Transit,Net Banking
5875,3349,In Transit,UPI
5876,1179,Canceled,UPI
5877,383,In Transit,UPI
5878,3196,In Transit,Cash on Delivery
5879,379,Canceled,Loyalty Points
5880,761,Canceled,Loyalty Points
5881,4177,In Transit,Net Banking
5882,915,In Transit,Loyalty Points
5883,3605,In Transit,Net Banking
5884,2671,Canceled,Net Banking
5885,4529,Canceled,Loyalty Points
5886,1588,In Transit,Cash on Delivery
5887,3629,In Transit,Cash on Delivery
5888,845,In Transit,Loyalty Points
5889,2206,Canceled,Net Banking
5890,3857,Canceled,UPI
5891,1960,In Transit,UPI
5892,2880,Canceled,Cash on Delivery
5893,847,In Transit,Loyalty Points
5894,2909,In Transit,UPI
5895,2532,Delivered,Loyalty Points
5896,4433,Canceled,Loyalty Points
5897,481,Delivered,Net Banking
5898,174,Canceled,Cash on Delivery
5899,3756,Delivered,UPI
5900,3347,Canceled,Net Banking
5901,334,Delivered,UPI
5902,2299,Canceled,Cash on Delivery
5903,2139,In Transit,Loyalty Points
5904,4676,In Transit,Loyalty Points
5905,3508,Delivered,UPI
5906,3321,In Transit,Net Banking
5907,3929,Delivered,Cash on Delivery
5908,4744,In Transit,UPI
5909,402,Delivered,Loyalty Points
5910,3853,Delivered,UPI
5911,1556,Delivered,Net Banking
5912,705,Canceled,Net Banking
5913,1710,In Transit,Net Banking
5914,4034,Canceled,Net Banking
5915,4775,Canceled,Loyalty Points
5916,323,Canceled,Net Banking
5917,2626,In Transit,Loyalty Points
5918,735,In Transit,Loyalty Points
5919,1918,Canceled,Net Banking
5920,724,Canceled,Cash on Delivery
5921,1842,Delivered,UPI
5922,1684,Canceled,UPI
5923,3870,Canceled,Cash on Delivery
5924,1397,Delivered,Loyalty Points
5925,758,In Transit,UPI
5926,2137,Canceled,Cash on Delivery
5927,1920,Delivered,Loyalty Points
5928,3990,Delivered,Net Banking
5929,3336,Delivered,Cash on Delivery
5930,846,Delivered,Net Banking
5931,1154,Delivered,Cash on Delivery
5932,330,In Transit,Loyalty Points
5933,4022,In Transit,UPI
5934,3657,Canceled,Loyalty Points
5935,3785,In Transit,Cash on Delivery
5936,2134,Canceled,UPI
5937,4109,In Transit,Cash on Delivery
5938,1637,In Transit,Net Banking
5939,3942,Delivered,Net Banking
5940,3428,Canceled,Cash on Delivery
5941,1549,In Transit,UPI
5942,3167,In Transit,Loyalty Points
5943,1965,Delivered,Cash on Delivery
5944,264,Canceled,UPI
5945,2266,Canceled,UPI
5946,2196,Delivered,Net Banking
5947,2965,Delivered,Net Banking
5948,3292,In Transit,Cash on Delivery
5949,667,Canceled,Loyalty Points
5950,4621,In Transit,Cash on Delivery
5951,4189,In Transit,Cash on Delivery
5952,3928,In Transit,Cash on Delivery
5953,971,In Transit,UPI
5954,809,Canceled,Cash on Delivery
5955,4950,In Transit,Loyalty Points
5956,3302,Delivered,UPI
5957,2782,Delivered,UPI
5958,2243,Canceled,Loyalty Points
5959,4122,Canceled,Net Banking
5960,4955,Delivered,Cash on Delivery
5961,3156,In Transit,UPI
5962,351,Delivered,Net Banking
5963,2936,Canceled,UPI
5964,2554,In Transit,Cash on Delivery
5965,1928,Canceled,UPI
5966,3657,Delivered,Net Banking
5967,2214,Canceled,Cash on Delivery
5968,1633,In Transit,UPI
5969,4278,Delivered,Loyalty Points
5970,137,In Transit,UPI
5971,1503,Delivered,Cash on Delivery
5972,161,Canceled,Cash on Delivery
5973,2761,Canceled,Loyalty Points
5974,298,In Transit,Net Banking
5975,2345,Canceled,Cash on Delivery
5976,1380,Canceled,Cash on Delivery
5977,1397,Delivered,Net Banking
5978,1511,Canceled,Cash on Delivery
5979,1618,Delivered,UPI
5980,2944,In Transit,Net Banking
5981,4718,Delivered,Net Banking
5982,4098,Canceled,Loyalty Points
5983,4921,Delivered,Loyalty Points
5984,316,In Transit,UPI
5985,1483,Delivered,Net Banking
5986,4632,Canceled,UPI
5987,1724,Delivered,Net Banking
5988,3909,In Transit,Loyalty Points
5989,882,In Transit,Net Banking
5990,101,In Transit,UPI
5991,3054,Delivered,UPI
5992,2385,In Transit,Cash on Delivery
5993,1831,Delivered,Net Banking
5994,1882,Delivered,UPI
5995,3064,Delivered,Cash on Delivery
5996,3981,Delivered,Cash on Delivery
5997,997,Delivered,Cash on Delivery
5998,4464,In Transit,Cash on Delivery
5999,1391,Delivered,Cash on Delivery
6000,4475,In Transit,Net Banking
6001,3632,In Transit,Loyalty Points
6002,3644,Delivered,Loyalty Points
6003,2473,Canceled,Cash on Delivery
6004,4285,In Transit,UPI
6005,486,In Transit,UPI
6006,3811,In Transit,UPI
6007,4215,In Transit,UPI
6008,3116,Canceled,Net Banking
6009,4099,In Transit,Cash on Delivery
6010,2626,In Transit,Net Banking
6011,3560,In Transit,UPI
6012,4555,Canceled,Loyalty Points
6013,26,Canceled,Loyalty Points
6014,1535,Delivered,Loyalty Points
6015,4379,Canceled,UPI
6016,432,Canceled,Cash on Delivery
6017,1222,Canceled,Loyalty Points
6018,4707,In Transit,Net Banking
6019,828,Canceled,Net Banking
6020,4811,In Transit,Net Banking
6021,3344,Delivered,Loyalty Points
6022,2297,Delivered,Cash on Delivery
6023,2691,Delivered,Cash on Delivery
6024,3876,In Transit,UPI
6025,2922,Canceled,Net Banking
6026,2897,Delivered,Cash on Delivery
6027,3166,Delivered,UPI
6028,3027,In Transit,UPI
6029,1650,Delivered,Net Banking
6030,1636,In Transit,Cash on Delivery
6031,2611,Delivered,Cash on Delivery
6032,1736,Delivered,Net Banking
6033,1850,Canceled,Net Banking
6034,2917,Canceled,Cash on Delivery
6035,2393,Delivered,Loyalty Points
6036,462,Delivered,Loyalty Points
6037,4619,Canceled,Net Banking
6038,142,In Transit,UPI
6039,2399,Delivered,Net Banking
6040,1811,In Transit,UPI
6041,679,Canceled,Net Banking
6042,2614,In Transit,Cash on Delivery
6043,1497,Canceled,UPI
6044,366,In Transit,Cash on Delivery
6045,4872,Canceled,Net Banking
6046,163,Delivered,UPI
6047,3612,Delivered,Net Banking
6048,1837,Delivered,Loyalty Points
6049,1306,Delivered,Net Banking
6050,1433,Delivered,Net Banking
6051,4926,Delivered,Cash on Delivery
6052,4902,In Transit,Cash on Delivery
6053,2759,Canceled,Cash on Delivery
6054,2109,In Transit,UPI
6055,4278,Canceled,Cash on Delivery
6056,1070,Canceled,UPI
6057,2149,Delivered,UPI
6058,4751,In Transit,Cash on Delivery
6059,3576,In Transit,Net Banking
6060,86,Delivered,Cash on Delivery
6061,282,Canceled,UPI
6062,1338,In Transit,Net Banking
6063,2555,Canceled,UPI
6064,283,In Transit,Net Banking
6065,1167,Delivered,Loyalty Points
6066,2332,Delivered,Cash on Delivery
6067,560,In Transit,UPI
6068,4854,Canceled,Net Banking
6069,3658,Canceled,UPI
6070,3023,Canceled,Loyalty Points
6071,3398,Delivered,Net Banking
6072,1921,Delivered,Loyalty Points
6073,3593,Delivered,Loyalty Points
6074,1043,Canceled,Net Banking
6075,4068,Canceled,Net Banking
6076,3017,In Transit,Loyalty Points
6077,4357,Canceled,Loyalty Points
6078,840,Canceled,Loyalty Points
6079,2948,Delivered,Net Banking
6080,2029,Delivered,Net Banking
6081,1889,Delivered,Net Banking
6082,4886,In Transit,Loyalty Points
6083,2042,Delivered,Cash on Delivery
6084,3399,Delivered,UPI
6085,3931,In Transit,UPI
6086,3081,Canceled,Loyalty Points
6087,3048,Canceled,UPI
6088,1359,In Transit,Loyalty Points
6089,1886,Canceled,Net Banking
6090,1923,Delivered,Cash on Delivery
6091,1256,In Transit,UPI
6092,1834,Delivered,Loyalty Points
6093,1660,Canceled,Cash on Delivery
6094,3880,In Transit,Loyalty Points
6095,1902,In Transit,UPI
6096,3798,In Transit,UPI
6097,3604,Canceled,UPI
6098,2990,Canceled,Loyalty Points
6099,2402,Delivered,Cash on Delivery
6100,2878,Delivered,Loyalty Points
6101,1745,Delivered,Loyalty Points
6102,1463,Canceled,Cash on Delivery
6103,1762,Canceled,Net Banking
6104,377,Canceled,UPI
6105,1258,Canceled,Loyalty Points
6106,544,Delivered,Cash on Delivery
6107,783,Delivered,Loyalty Points
6108,2524,Delivered,Loyalty Points
6109,1990,Delivered,Cash on Delivery
6110,1743,Canceled,Cash on Delivery
6111,1828,Canceled,UPI
6112,3705,Delivered,Loyalty Points
6113,4163,In Transit,Loyalty Points
6114,2975,In Transit,Net Banking
6115,1954,Delivered,Net Banking
6116,2159,Delivered,Cash on Delivery
6117,4375,Delivered,Loyalty Points
6118,2938,In Transit,Net Banking
6119,3172,Canceled,Loyalty Points
6120,2290,Canceled,Cash on Delivery
6121,3368,In Transit,Net Banking
6122,1924,Delivered,Net Banking
6123,425,Delivered,Cash on Delivery
6124,4957,In Transit,Cash on Delivery
6125,4257,Canceled,Net Banking
6126,738,In Transit,UPI
6127,2560,Delivered,Loyalty Points
6128,4498,Canceled,Loyalty Points
6129,95,Canceled,UPI
6130,2481,Delivered,UPI
6131,137,Delivered,Net Banking
6132,3183,Canceled,Loyalty Points
6133,3740,In Transit,UPI
6134,4330,In Transit,Cash on Delivery
6135,3119,Canceled,Cash on Delivery
6136,1141,Delivered,Cash on Delivery
6137,4214,In Transit,UPI
6138,4451,In Transit,UPI
6139,2728,In Transit,Net Banking
6140,941,Canceled,Loyalty Points
6141,353,In Transit,Loyalty Points
6142,4727,In Transit,Net Banking
6143,1116,Delivered,Net Banking
6144,936,Canceled,Cash on Delivery
6145,429,Delivered,UPI
6146,2350,In Transit,Net Banking
6147,1916,Canceled,Net Banking
6148,2650,Delivered,Cash on Delivery
6149,3161,In Transit,Cash on Delivery
6150,1854,Canceled,Net Banking
6151,2919,Delivered,Loyalty Points
6152,3756,In Transit,Net Banking
6153,2881,In Transit,UPI
6154,1255,In Transit,Cash on Delivery
6155,1633,Delivered,UPI
6156,2108,In Transit,UPI
6157,4656,Delivered,UPI
6158,823,Canceled,Cash on Delivery
6159,2237,In Transit,Cash on Delivery
6160,4191,In Transit,Net Banking
6161,574,Delivered,UPI
6162,2828,In Transit,UPI
6163,791,Delivered,Net Banking
6164,2518,Delivered,Net Banking
6165,3960,Delivered,Loyalty Points
6166,1829,Delivered,UPI
6167,2135,In Transit,UPI
6168,3167,In Transit,Loyalty Points
6169,4991,In Transit,Cash on Delivery
6170,224,In Transit,UPI
6171,4496,Delivered,UPI
6172,3328,Canceled,Cash on Delivery
6173,1021,In Transit,UPI
6174,2440,In Transit,Cash on Delivery
6175,1674,Canceled,UPI
6176,4958,In Transit,UPI
6177,4253,Canceled,Net Banking
6178,4899,In Transit,UPI
6179,3988,Canceled,Loyalty Points
6180,2718,Delivered,Net Banking
6181,665,Canceled,Net Banking
6182,525,Delivered,Loyalty Points
6183,2130,In Transit,Net Banking
6184,1336,In Transit,UPI
6185,1575,In Transit,Loyalty Points
6186,4717,Canceled,Net Banking
6187,2757,Delivered,Cash on Delivery
6188,324,Delivered,Net Banking
6189,1327,In Transit,Net Banking
6190,1886,Canceled,UPI
6191,1250,Canceled,Loyalty Points
6192,4421,Delivered,Net Banking
6193,4770,Delivered,Cash on Delivery
6194,1352,Canceled,Cash on Delivery
6195,1941,In Transit,Loyalty Points
6196,3878,Delivered,UPI
6197,2376,Delivered,UPI
6198,2726,Canceled,Loyalty Points
6199,302,Canceled,Net Banking
6200,3727,In Transit,Net Banking
6201,1009,In Transit,Loyalty Points
6202,4230,Canceled,Loyalty Points
6203,3713,In Transit,Net Banking
6204,346,Canceled,Net Banking
6205,1064,Delivered,Net Banking
6206,2209,Delivered,Net Banking
6207,1,Delivered,Cash on Delivery
6208,3537,Delivered,Loyalty Points
6209,1845,In Transit,Cash on Delivery
6210,3777,Delivered,Net Banking
6211,2265,Canceled,Cash on Delivery
6212,3722,Canceled,Net Banking
6213,92,Delivered,Net Banking
6214,1060,In Transit,Net Banking
6215,3434,In Transit,UPI
6216,2578,Delivered,UPI
6217,861,Delivered,Loyalty Points
6218,4256,In Transit,Loyalty Points
6219,1928,Delivered,Cash on Delivery
6220,3625,In Transit,UPI
6221,1917,Canceled,Net Banking
6222,1834,In Transit,Loyalty Points
6223,2854,Delivered,Loyalty Points
6224,839,In Transit,Cash on Delivery
6225,260,Delivered,Loyalty Points
6226,50,In Transit,Loyalty Points
6227,4414,Delivered,Net Banking
6228,3540,Delivered,UPI
6229,2120,Canceled,Cash on Delivery
6230,459,In Transit,Loyalty Points
6231,2970,Canceled,Cash on Delivery
6232,4379,Delivered,Cash on Delivery
6233,3077,Delivered,UPI
6234,2356,In Transit,Loyalty Points
6235,3142,In Transit,UPI
6236,4360,Delivered,Loyalty Points
6237,2173,Delivered,Loyalty Points
6238,1095,Delivered,Cash on Delivery
6239,859,Canceled,Cash on Delivery
6240,4764,Delivered,UPI
6241,3445,Delivered,Cash on Delivery
6242,4936,Canceled,Loyalty Points
6243,2504,Delivered,Loyalty Points
6244,1612,Canceled,Loyalty Points
6245,1053,Canceled,Cash on Delivery
6246,4006,Canceled,Loyalty Points
6247,3702,In Transit,Cash on Delivery
6248,2359,In Transit,Net Banking
6249,2091,Delivered,Loyalty Points
6250,451,Delivered,Net Banking
6251,1324,In Transit,Net Banking
6252,4207,Canceled,Cash on Delivery
6253,794,Delivered,Loyalty Points
6254,4207,Canceled,Cash on Delivery
6255,3876,Canceled,Net Banking
6256,963,Canceled,Net Banking
6257,939,Delivered,Cash on Delivery
6258,2635,In Transit,Net Banking
6259,922,Canceled,Cash on Delivery
6260,3891,Canceled,Cash on Delivery
6261,1208,Delivered,UPI
6262,1437,Canceled,Loyalty Points
6263,1645,In Transit,Net Banking
6264,1473,Canceled,Loyalty Points
6265,4557,In Transit,UPI
6266,685,In Transit,Cash on Delivery
6267,2267,Canceled,UPI
6268,3933,Canceled,Loyalty Points
6269,4351,Canceled,UPI
6270,104,Delivered,Loyalty Points
6271,2784,Canceled,UPI
6272,3307,Canceled,Loyalty Points
6273,1146,Delivered,Net Banking
6274,2091,Canceled,Loyalty Points
6275,1091,In Transit,Net Banking
6276,1630,Delivered,UPI
6277,1937,Canceled,Cash on Delivery
6278,1921,Delivered,Cash on Delivery
6279,2455,Delivered,Net Banking
6280,3096,In Transit,Net Banking
6281,2652,In Transit,Loyalty Points
6282,1684,Canceled,Cash on Delivery
6283,2377,Delivered,Net Banking
6284,1187,In Transit,Cash on Delivery
6285,1762,In Transit,Loyalty Points
6286,1042,In Transit,UPI
6287,4947,Delivered,Net Banking
6288,1547,In Transit,UPI
6289,703,Canceled,Loyalty Points
6290,4473,In Transit,Cash on Delivery
6291,4386,Canceled,Loyalty Points
6292,3602,Canceled,Loyalty Points
6293,3507,Canceled,Net Banking
6294,2729,Canceled,Loyalty Points
6295,4742,Canceled,Cash on Delivery
6296,3244,Delivered,Net Banking
6297,4036,Canceled,Net Banking
6298,345,In Transit,Net Banking
6299,1128,In Transit,Net Banking
6300,1172,In Transit,UPI
6301,422,Canceled,Loyalty Points
6302,794,Delivered,UPI
6303,4212,In Transit,Cash on Delivery
6304,2978,In Transit,Cash on Delivery
6305,794,Canceled,Cash on Delivery
6306,2571,In Transit,Cash on Delivery
6307,4400,Delivered,Net Banking
6308,277,Canceled,UPI
6309,2323,Canceled,Cash on Delivery
6310,1938,Canceled,Cash on Delivery
6311,1030,Canceled,Cash on Delivery
6312,3959,Canceled,Cash on Delivery
6313,2414,Delivered,Loyalty Points
6314,3197,Delivered,Cash on Delivery
6315,3071,Delivered,Loyalty Points
6316,4810,Canceled,Net Banking
6317,4626,Canceled,Cash on Delivery
6318,4818,Canceled,Cash on Delivery
6319,2262,Canceled,Net Banking
6320,4135,Canceled,UPI
6321,1254,In Transit,Cash on Delivery
6322,140,In Transit,Cash on Delivery
6323,2538,Delivered,Cash on Delivery
6324,215,Delivered,Net Banking
6325,4122,In Transit,UPI
6326,4400,Canceled,Net Banking
6327,1467,In Transit,Net Banking
6328,1169,In Transit,Loyalty Points
6329,2906,Canceled,Net Banking
6330,4545,Canceled,UPI
6331,3027,Delivered,Cash on Delivery
6332,2619,Canceled,Cash on Delivery
6333,4203,Canceled,Loyalty Points
6334,1213,In Transit,Loyalty Points
6335,2970,In Transit,Loyalty Points
6336,4461,Canceled,Loyalty Points
6337,3125,Canceled,Cash on Delivery
6338,1018,Canceled,Loyalty Points
6339,745,In Transit,Cash on Delivery
6340,583,In Transit,UPI
6341,4754,In Transit,Cash on Delivery
6342,3130,In Transit,Net Banking
6343,1200,In Transit,Loyalty Points
6344,2117,Canceled,UPI
6345,202,Canceled,Cash on Delivery
6346,2900,Canceled,UPI
6347,2966,Canceled,Loyalty Points
6348,4076,Canceled,UPI
6349,848,Canceled,Net Banking
6350,1791,Delivered,Net Banking
6351,1784,Canceled,Net Banking
6352,1433,In Transit,Net Banking
6353,1920,In Transit,Cash on Delivery
6354,3636,In Transit,Loyalty Points
6355,1896,In Transit,UPI
6356,2671,Canceled,Net Banking
6357,851,In Transit,Cash on Delivery
6358,230,Delivered,Loyalty Points
6359,358,Canceled,Loyalty Points
6360,3374,Canceled,Net Banking
6361,2612,Canceled,UPI
6362,2281,Canceled,UPI
6363,2039,Delivered,UPI
6364,1949,Canceled,Net Banking
6365,3852,Delivered,Loyalty Points
6366,4788,Delivered,Net Banking
6367,767,In Transit,Net Banking
6368,3309,In Transit,Loyalty Points
6369,3771,In Transit,Cash on Delivery
6370,2481,Delivered,Cash on Delivery
6371,2417,Delivered,Net Banking
6372,1121,In Transit,Loyalty Points
6373,3288,Delivered,Net Banking
6374,1008,Delivered,Cash on Delivery
6375,3426,Canceled,Cash on Delivery
6376,2616,In Transit,Cash on Delivery
6377,1140,In Transit,Cash on Delivery
6378,1771,Canceled,Net Banking
6379,4410,Delivered,UPI
6380,4109,In Transit,Net Banking
6381,1391,Delivered,Net Banking
6382,3684,In Transit,Loyalty Points
6383,4311,In Transit,Loyalty Points
6384,3316,Canceled,Net Banking
6385,2871,Canceled,UPI
6386,583,Canceled,Net Banking
6387,890,In Transit,Net Banking
6388,1688,Delivered,Cash on Delivery
6389,4428,Delivered,Net Banking
6390,1260,In Transit,UPI
6391,321,Delivered,UPI
6392,2518,In Transit,Cash on Delivery
6393,3076,Canceled,Cash on Delivery
6394,4479,In Transit,UPI
6395,3810,Canceled,Net Banking
6396,1795,Delivered,Net Banking
6397,1479,Canceled,Net Banking
6398,4906,Delivered,Cash on Delivery
6399,1575,Delivered,Loyalty Points
6400,3561,In Transit,UPI
6401,3388,In Transit,Loyalty Points
6402,3199,In Transit,Net Banking
6403,4171,Canceled,Cash on Delivery
6404,2851,Delivered,Net Banking
6405,77,In Transit,Loyalty Points
6406,3936,Canceled,Cash on Delivery
6407,3037,In Transit,Net Banking
6408,581,In Transit,Loyalty Points
6409,3161,Canceled,Cash on Delivery
6410,1480,Delivered,UPI
6411,229,Canceled,UPI
6412,3427,Canceled,Cash on Delivery
6413,4686,Delivered,Net Banking
6414,3989,Canceled,UPI
6415,1002,Canceled,Loyalty Points
6416,2690,Delivered,Cash on Delivery
6417,4222,Canceled,UPI
6418,759,In Transit,Cash on Delivery
6419,2343,In Transit,Loyalty Points
6420,4347,Canceled,UPI
6421,3356,In Transit,Net Banking
6422,200,Canceled,UPI
6423,859,Canceled,UPI
6424,2514,Delivered,Loyalty Points
6425,515,In Transit,UPI
6426,805,Delivered,Net Banking
6427,2764,Delivered,Loyalty Points
6428,1565,Canceled,Net Banking
6429,4809,Delivered,UPI
6430,4473,Canceled,Loyalty Points
6431,2380,Canceled,Loyalty Points
6432,2611,In Transit,Loyalty Points
6433,1866,Delivered,Net Banking
6434,1933,In Transit,UPI
6435,990,Delivered,UPI
6436,450,In Transit,UPI
6437,4580,Delivered,Net Banking
6438,1816,Canceled,Loyalty Points
6439,332,In Transit,UPI
6440,1571,Delivered,UPI
6441,24,Delivered,Loyalty Points
6442,3979,Canceled,Loyalty Points
6443,3953,Delivered,Net Banking
6444,4128,Canceled,Loyalty Points
6445,2282,Delivered,Cash on Delivery
6446,2261,Canceled,Net Banking
6447,2499,Delivered,Cash on Delivery
6448,4983,In Transit,UPI
6449,1646,Canceled,Net Banking
6450,625,Canceled,Loyalty Points
6451,3541,In Transit,Loyalty Points
6452,1445,Delivered,Net Banking
6453,519,Delivered,Net Banking
6454,3050,Canceled,Cash on Delivery
6455,4269,Canceled,Net Banking
6456,981,Canceled,Loyalty Points
