price_id,stock_id,price_date,open_price,close_price,high_price,low_price,volume
7055,10,2023-02-23,35.287,35.2953,35.6708,35.2286,21104300
7056,10,2023-02-24,35.07,34.8364,35.0867,34.6361,16806100
7057,10,2023-02-27,34.5777,34.027,34.8197,33.9853,26370300
7058,10,2023-02-28,33.7934,33.8518,33.9686,33.4513,31086900
7059,10,2023-03-01,33.8435,33.5264,34.0103,33.493,21104400
7060,10,2023-03-02,33.4263,33.8935,34.027,33.2177,19110600
7061,10,2023-03-03,34.1355,34.3358,34.3608,33.9937,20922000
7062,10,2023-03-06,34.2857,34.3024,34.4275,34.0604,19434800
7063,10,2023-03-07,34.2607,33.6599,34.3191,33.4596,23205800
7064,10,2023-03-08,33.6432,33.4763,33.8518,33.3011,16756100
7065,10,2023-03-09,33.7183,32.9256,33.8518,32.8005,18585100
7066,10,2023-03-10,32.7838,32.8672,33.3178,32.7337,26328100
7067,10,2023-03-13,32.7587,33.2594,33.8017,32.7587,35299400
7068,10,2023-03-14,33.4179,33.2928,33.5014,32.9757,24583600
7069,10,2023-03-15,33.1759,33.6098,33.8184,32.9256,25498400
7070,10,2023-03-16,33.4263,33.6849,33.7851,33.1426,21095900
7071,10,2023-03-17,33.9019,33.4596,34.0354,33.3678,57457800
7072,10,2023-03-20,33.493,34.0521,34.0938,33.3261,20825400
7073,10,2023-03-21,34.0938,33.9269,34.1355,33.6349,19982000
7074,10,2023-03-22,33.9603,33.3845,34.0854,33.3678,15444200
7075,10,2023-03-23,33.518,33.5264,33.7934,33.3762,16958100
7076,10,2023-03-24,33.4513,33.7016,33.76,33.2677,17218100
7077,10,2023-03-27,33.8268,33.5598,33.8935,33.3512,20262800
7078,10,2023-03-28,33.5431,33.3678,33.6265,33.2594,13537500
7079,10,2023-03-29,33.5097,33.5848,33.6015,33.3679,14429500
7080,10,2023-03-30,33.7266,33.6933,33.7851,33.5848,12634500
7081,10,2023-03-31,33.8351,34.0437,34.0688,33.6098,23393600
7082,10,2023-04-03,33.9519,34.5026,34.6028,33.9186,20817200
7083,10,2023-04-04,34.5777,34.1272,34.6528,34.0103,19514500
7084,10,2023-04-05,34.4526,34.6695,35.2286,34.3524,29697600
7085,10,2023-04-06,34.9866,34.6278,35.1284,34.5193,25931800
7086,10,2023-04-10,34.3358,34.8197,34.8281,34.3107,15137300
7087,10,2023-04-11,34.8781,34.8698,35.0367,34.7947,15304100
7088,10,2023-04-12,34.7363,34.5193,34.8698,34.4359,17035100
7089,10,2023-04-13,34.6528,34.6028,34.7947,34.4609,22880900
7090,10,2023-04-14,34.6361,34.3691,34.803,34.1522,20627500
7091,10,2023-04-17,34.3107,34.3608,34.4442,34.1772,17608600
7092,10,2023-04-18,34.4442,33.8351,34.486,33.8184,18541500
7093,10,2023-04-19,33.735,33.5765,33.8435,33.5431,17214300
7094,10,2023-04-20,33.4429,33.251,33.5347,33.201,20131600
7095,10,2023-04-21,33.4513,33.5514,33.6265,33.3011,19227100
7096,10,2023-04-24,33.5347,33.3011,33.5431,33.1342,17633700
7097,10,2023-04-25,33.1676,32.8171,33.3094,32.7754,24492400
7098,10,2023-04-26,32.6753,32.2331,32.7003,32.0411,22401400
7099,10,2023-04-27,32.2247,32.3248,32.3999,31.966,22434000
7100,10,2023-04-28,32.2915,32.45,32.4667,32.2247,21015300
7101,10,2023-05-01,32.5418,32.717,32.9757,32.425,23917800
7102,10,2023-05-02,32.7838,32.5919,33.4763,32.2331,38834100
7103,10,2023-05-03,32.7087,32.0829,32.8672,32.0078,27721900
7104,10,2023-05-04,31.8492,31.8993,32.0662,31.7241,23675100
7105,10,2023-05-05,32.0245,32.1162,32.1246,31.7825,19225100
7106,10,2023-05-08,32.1496,32.2664,32.3165,31.9994,20101700
7107,10,2023-05-09,32.1079,32.1079,32.2664,32.0328,15987900
7108,10,2023-05-10,32.2664,31.9577,32.3082,31.7741,15858200
7109,10,2023-05-11,31.7131,31.6962,31.7553,31.3842,28566400
7110,10,2023-05-12,31.7215,31.5022,31.8143,31.401,16541300
7111,10,2023-05-15,31.4601,31.342,31.5107,31.2155,16650400
7112,10,2023-05-16,31.2239,31.2155,31.4095,31.0637,25451700
7113,10,2023-05-17,31.1902,30.9962,31.2492,30.7938,23206400
7114,10,2023-05-18,30.9625,30.7685,31.0215,30.507,27772400
7115,10,2023-05-19,30.9119,31.0131,31.7553,30.8022,33068300
7116,10,2023-05-22,31.089,32.6831,32.7843,30.9962,85718600
7117,10,2023-05-23,32.5144,33.4337,33.8554,32.0505,75379500
7118,10,2023-05-24,33.8217,32.5819,33.8554,32.5565,39326400
7119,10,2023-05-25,32.4806,31.9071,32.4806,31.7553,30266600
7120,10,2023-05-26,32.0842,31.7131,32.4216,31.6794,20234600
7121,10,2023-05-30,31.5107,31.2155,31.5107,31.1396,24371100
7122,10,2023-05-31,31.2914,32.0673,32.236,31.0974,46166300
7123,10,2023-06-01,32.1517,32.0673,32.2276,31.7974,20256100
7124,10,2023-06-02,32.2613,32.3541,32.6071,32.1854,22736400
7125,10,2023-06-05,32.4553,32.5987,32.9108,32.4469,18392200
7126,10,2023-06-06,32.7337,32.3626,32.7758,32.2951,19508200
7127,10,2023-06-07,32.3457,32.8011,32.9445,32.1601,25295100
7128,10,2023-06-08,32.9277,32.9698,33.0542,32.6662,17347600
7129,10,2023-06-09,33.1301,32.8686,33.3915,32.7843,19775100
7130,10,2023-06-12,32.9024,33.653,33.7964,32.8855,28334600
7131,10,2023-06-13,33.459,33.9735,34.0494,33.2735,26533800
7132,10,2023-06-14,34.0072,33.1975,34.0241,33.1638,22056400
7133,10,2023-06-15,33.2397,33.5265,33.594,33.1301,19905900
7134,10,2023-06-16,33.6193,33.788,34.041,33.6108,60338600
7135,10,2023-06-20,33.4928,33.1807,33.6277,33.1723,26881200
7136,10,2023-06-21,33.0626,32.8096,33.0963,32.6915,17982900
7137,10,2023-06-22,32.8433,32.6662,32.8855,32.3963,18039800
7138,10,2023-06-23,32.6493,32.3035,32.7843,32.2866,23492200
7139,10,2023-06-26,31.2239,31.1143,31.2492,30.4986,56135500
7140,10,2023-06-27,31.1733,30.7179,31.207,30.5998,32414900
7141,10,2023-06-28,30.7853,30.6082,30.8191,30.3889,30062000
7142,10,2023-06-29,30.3552,30.4648,30.5492,30.1612,26284900
7143,10,2023-06-30,30.5407,30.9371,30.9962,30.4817,30867900
7144,10,2023-07-03,30.7853,30.9118,30.9878,30.6588,14115800
7145,10,2023-07-05,30.8528,30.7516,31.2239,30.6925,26829400
7146,10,2023-07-06,30.5323,30.0515,30.5913,30.0431,30177300
7147,10,2023-07-07,29.9588,29.9672,30.1696,29.8154,22903300
7148,10,2023-07-10,30.0009,30.0937,30.3721,29.9756,17777500
7149,10,2023-07-11,30.06,30.3805,30.3973,30.0431,17731300
7150,10,2023-07-12,30.5323,30.3552,30.5745,30.2961,17229700
7151,10,2023-07-13,30.372,30.4142,30.6673,30.2961,16664400
7152,10,2023-07-14,30.6166,30.6335,30.7769,30.372,17915100
7153,10,2023-07-17,30.4648,30.2455,30.4648,30.1781,20557300
7154,10,2023-07-18,30.2961,30.566,30.7685,30.2624,22808300
7155,10,2023-07-19,30.6504,30.7347,30.954,30.5407,18589700
7156,10,2023-07-20,30.701,31.0131,31.2661,30.6673,22358400
7157,10,2023-07-21,31.0384,31.5444,31.5697,31.0384,24149700
7158,10,2023-07-24,31.5529,31.6372,31.8818,31.5191,19414700
7159,10,2023-07-25,31.5444,31.2577,31.8143,31.2492,21771000
7160,10,2023-07-26,31.0974,31.3842,31.5022,31.0046,20983700
7161,10,2023-07-27,31.4268,30.8725,31.5633,30.8554,25346300
7162,10,2023-07-28,31.0004,30.7616,31.0857,30.719,24054100
7163,10,2023-07-31,30.8554,30.7531,30.8639,30.6337,40265200
7164,10,2023-08-01,30.5996,30.3693,31.4865,30.1646,40931600
7165,10,2023-08-02,30.3864,30.1476,30.6081,30.0879,34301600
7166,10,2023-08-03,30.0026,29.8491,30.0879,29.7808,25676500
7167,10,2023-08-04,29.8064,29.8661,30.139,29.5591,25746500
7168,10,2023-08-07,29.8576,30.429,30.574,29.7638,31069100
7169,10,2023-08-08,31.0174,30.3949,31.0174,30.1817,25225500
7170,10,2023-08-09,30.3608,30.5655,30.7531,30.284,17210500
7171,10,2023-08-10,30.5484,30.4631,30.7787,30.3608,18955200
7172,10,2023-08-11,30.3778,30.736,30.9407,30.3522,16609400
7173,10,2023-08-14,30.5484,30.7616,31.1368,30.5484,20295500
7174,10,2023-08-15,30.5996,30.1817,30.6251,30.1561,20484300
7175,10,2023-08-16,29.9685,30.2584,30.4034,29.8405,22215600
7176,10,2023-08-17,30.3608,31.1368,31.3159,30.3522,31113600
7177,10,2023-08-18,31.0857,31.2648,31.4268,30.9748,24145100
7178,10,2023-08-21,31.3074,31.5633,31.7168,31.2477,28496500
7179,10,2023-08-22,31.5633,31.4183,31.6827,30.4631,18524100
7180,10,2023-08-23,31.6315,31.2648,31.6656,31.1795,19370900
7181,10,2023-08-24,31.1113,30.8384,31.2477,30.7531,19380800
7182,10,2023-08-25,30.8213,31.026,31.2904,30.6678,16421300
7183,10,2023-08-28,31.0771,30.881,31.1454,30.7275,15101900
7184,10,2023-08-29,30.9236,30.8298,31.5036,30.7019,21076500
7185,10,2023-08-30,30.8554,30.6166,30.9151,30.5484,16833000
7186,10,2023-08-31,30.6507,30.1732,30.6934,30.1732,27919500
7187,10,2023-09-01,30.3949,30.5143,30.7531,30.3608,17522500
7188,10,2023-09-05,30.6678,30.1732,30.9492,30.1476,25856100
7189,10,2023-09-06,30.0708,29.3118,30.0879,29.218,35370200
7190,10,2023-09-07,29.3971,29.235,29.5421,29.0304,26777700
7191,10,2023-09-08,29.1924,29.2094,29.3288,29.0389,19467700
7192,10,2023-09-11,29.2009,28.9451,29.2521,28.6039,27574400
7193,10,2023-09-12,28.9707,29.1242,29.1753,28.783,17987200
7194,10,2023-09-13,29.1753,29.0645,29.525,28.9962,23853300
7195,10,2023-09-14,29.2009,29.1242,29.3203,28.9792,23759900
7196,10,2023-09-15,29.0474,29.0559,29.3544,28.8342,58063800
7197,10,2023-09-18,29.0986,28.6892,29.0986,28.5187,25421900
7198,10,2023-09-19,28.6125,28.9877,29.0048,28.5869,30323300
7199,10,2023-09-20,29.0645,28.6722,29.073,28.6125,24651400
7200,10,2023-09-21,28.5442,28.0155,28.6466,27.9984,26980600
7201,10,2023-09-22,28.2116,27.879,28.2202,27.717,28570800
7202,10,2023-09-25,27.879,28.1264,28.1264,27.6402,19443700
7203,10,2023-09-26,27.9046,27.6317,28.1093,27.5976,26015500
7204,10,2023-09-27,27.6573,27.3759,27.717,27.2053,26430100
7205,10,2023-09-28,27.3418,27.3673,27.5635,27.0944,28197600
7206,10,2023-09-29,27.5891,28.2884,28.3396,27.5464,42421400
7207,10,2023-10-02,28.1008,28.9451,28.9621,27.9387,44620600
7208,10,2023-10-03,28.8598,28.911,29.0901,28.7489,31059900
7209,10,2023-10-04,28.9451,28.4078,29.0645,28.1519,23722300
7210,10,2023-10-05,28.5272,28.5442,28.8086,28.1861,21279400
7211,10,2023-10-06,28.5869,28.2543,28.621,28.2031,23760400
7212,10,2023-10-09,28.1946,28.314,28.5442,27.9473,17468100
7213,10,2023-10-10,28.2116,28.2884,28.4845,28.1519,19212100
7214,10,2023-10-11,28.3481,28.2372,28.4248,27.9899,24221200
7215,10,2023-10-12,28.2372,28.0752,28.331,27.9473,21809900
7216,10,2023-10-13,28.0922,27.3844,28.1349,27.3076,32388100
7217,10,2023-10-16,27.9984,28.3737,28.928,27.7682,63317400
7218,10,2023-10-17,28.1434,27.9302,28.3054,27.4611,40015800
7219,10,2023-10-18,27.7511,26.7874,27.8705,26.7704,30307600
7220,10,2023-10-19,26.7618,26.5998,26.8642,26.361,26880300
7221,10,2023-10-20,26.4889,26.1393,26.5316,25.9943,39407900
7222,10,2023-10-23,26.2416,26.3013,26.7704,26.0369,29412100
7223,10,2023-10-24,26.3354,25.9516,26.4633,25.8578,26923800
7224,10,2023-10-25,25.9772,26.2075,26.4377,25.7725,28857900
7225,10,2023-10-26,26.1051,26.5742,26.7533,26.0113,27162700
7226,10,2023-10-27,26.4889,25.6787,26.5486,25.602,33877100
7227,10,2023-10-30,25.7896,26.054,26.1648,25.6787,33063500
7228,10,2023-10-31,25.8322,26.0625,26.2842,25.3291,42648200
7229,10,2023-11-01,26.0625,26.0199,26.506,25.9857,23568300
7230,10,2023-11-02,26.0199,26.0113,26.1393,25.764,29640900
7231,10,2023-11-03,26.3525,26.6595,26.7704,26.3013,28071000
7232,10,2023-11-06,26.7107,26.5913,26.7874,26.4036,27381200
7233,10,2023-11-07,26.506,26.651,26.7704,26.3439,18086400
7234,10,2023-11-08,26.3695,26.2842,26.6936,26.054,29398300
7235,10,2023-11-09,26.3534,25.6533,26.3707,25.6101,28737700
7236,10,2023-11-10,25.7138,25.4804,25.7743,25.0915,33844100
7237,10,2023-11-13,25.3594,25.0483,25.3767,25.005,35519900
7238,10,2023-11-14,25.1433,25.2903,25.6792,25.0569,40084300
7239,10,2023-11-15,25.247,26.0941,26.2324,25.247,43614600
7240,10,2023-11-16,26.1632,25.7311,26.3188,25.4718,32407200
7241,10,2023-11-17,25.8607,25.8607,25.9385,25.7051,27009200
7242,10,2023-11-20,25.8434,25.9126,26.0509,25.7224,26335700
7243,10,2023-11-21,25.9472,26.1892,26.241,25.7224,25988700
7244,10,2023-11-22,26.267,26.2064,26.4312,26.0509,19226800
7245,10,2023-11-24,26.2583,26.362,26.5349,26.2583,11129700
7246,10,2023-11-27,26.5781,26.0509,26.5781,25.9558,26066700
7247,10,2023-11-28,26.0249,25.6619,26.0249,25.6187,29497700
7248,10,2023-11-29,25.7311,25.999,26.12,25.6965,26185200
7249,10,2023-11-30,26.1978,26.3361,26.3707,25.8953,45356600
7250,10,2023-12-01,25.0396,24.9877,25.4113,24.4605,103624000
7251,10,2023-12-04,25.0828,25.3075,25.6187,25.0828,47410400
7252,10,2023-12-05,25.247,25.1433,25.5841,25.126,39853000
7253,10,2023-12-06,25.1433,24.884,25.4113,24.8235,33410500
7254,10,2023-12-07,24.91,24.7457,24.9791,24.6334,35782900
7255,10,2023-12-08,24.763,24.8754,25.0396,24.7112,31890700
7256,10,2023-12-11,24.8754,24.7544,24.9013,24.5815,37833900
7257,10,2023-12-12,24.7371,24.7025,24.9445,24.5037,48587500
7258,10,2023-12-13,22.7146,23.043,23.1035,22.2651,158100700
7259,10,2023-12-14,23.1294,22.5849,23.6135,22.4812,101889800
7260,10,2023-12-15,22.5849,23.0171,23.3282,22.5417,138388400
7261,10,2023-12-18,23.2677,23.3887,23.5962,23.0949,63329400
7262,10,2023-12-19,23.5789,24.3395,24.4086,23.5702,70094700
7263,10,2023-12-20,24.3654,23.8814,24.4259,23.8641,56184300
7264,10,2023-12-21,24.0802,24.4691,24.5124,24.0111,51056600
7265,10,2023-12-22,24.5815,24.5469,24.884,24.3568,35162300
7266,10,2023-12-26,24.5729,24.5556,24.6593,24.4173,30119100
7267,10,2023-12-27,24.6074,24.7284,24.8322,24.4691,35000700
7268,10,2023-12-28,24.7284,24.884,25.0915,24.7025,30472900
7269,10,2023-12-29,24.8754,24.884,24.9532,24.6679,30363100
7270,10,2024-01-02,24.9618,25.6965,26.1719,24.9186,57948700
7271,10,2024-01-03,25.9299,25.6965,25.9644,25.4199,43426500
7272,10,2024-01-04,25.7484,25.1433,25.8867,25.0915,45558200
7273,10,2024-01-05,25.0828,25.4718,25.4891,24.8495,33612800
7274,10,2024-01-08,25.3767,25.5668,25.6533,25.2125,32972100
7275,10,2024-01-09,25.5841,25.4113,25.8089,25.3421,39856900
7276,10,2024-01-10,25.3767,25.0569,25.4026,24.9618,37413300
7277,10,2024-01-11,24.9186,24.5469,24.9964,24.4346,46884700
7278,10,2024-01-12,24.5988,24.8062,25.0137,24.5815,30373500
7279,10,2024-01-16,24.7198,24.4778,24.8235,24.3914,38826000
7280,10,2024-01-17,24.3395,24.3309,24.6593,24.1407,33312600
7281,10,2024-01-18,24.2358,24.279,24.3136,23.8555,50321100
7282,10,2024-01-19,24.2271,24.4432,24.5297,24.1407,35549300
7283,10,2024-01-22,24.4778,24.4691,24.7371,24.1407,41663900
7284,10,2024-01-23,24.5815,24.5729,24.763,24.3309,33466700
7285,10,2024-01-24,24.6679,24.4864,24.8754,24.4864,42720700
7286,10,2024-01-25,24.4075,24.1004,24.4952,24.0829,47605500
7287,10,2024-01-26,24.2408,24.1004,24.4864,24.0039,47073800
7288,10,2024-01-29,24.1443,24.1092,24.2408,23.96,67082700
7289,10,2024-01-30,24.4689,23.7056,24.89,23.6442,86072400
7290,10,2024-01-31,23.8372,23.7582,24.1355,23.495,81192100
7291,10,2024-02-01,23.7758,23.9425,23.9776,23.4512,53883000
7292,10,2024-02-02,23.846,23.6266,23.8635,23.4161,51718500
7293,10,2024-02-05,23.6354,23.3108,23.6354,23.2669,42633400
7294,10,2024-02-06,23.3898,24.1267,24.3285,23.3108,56958700
7295,10,2024-02-07,24.1706,24.1794,24.2583,23.9513,36843000
7296,10,2024-02-08,24.1794,24.1881,24.2934,24.0478,29048400
7297,10,2024-02-09,24.1794,24.1794,24.2057,24.0214,29062700
7298,10,2024-02-12,24.1618,24.2671,24.5829,24.1443,30323700
7299,10,2024-02-13,24.1618,23.6617,24.4162,23.5652,37927500
7300,10,2024-02-14,23.6968,23.7846,23.8372,23.6091,25270200
7301,10,2024-02-15,23.9074,24.1355,24.3987,23.8811,36111600
7302,10,2024-02-16,24.1706,24.232,24.4689,23.8723,35935300
7303,10,2024-02-20,24.2232,24.2057,24.6882,24.1443,34232000
7304,10,2024-02-21,24.2145,24.2759,24.2846,24.0039,27348300
7305,10,2024-02-22,24.2057,24.1706,24.3022,23.8548,31957500
7306,10,2024-02-23,24.3461,24.3548,24.6444,24.2934,33182600
7307,10,2024-02-26,24.2759,23.846,24.2759,23.7495,45685500
7308,10,2024-02-27,23.7933,23.5916,23.8635,23.5214,38598400
7309,10,2024-02-28,23.653,23.7232,23.8986,23.5301,31010200
7310,10,2024-02-29,23.7495,23.302,23.8548,23.2933,54643200
7311,10,2024-03-01,23.5389,23.3284,23.6003,23.2582,46392100
7312,10,2024-03-04,23.0739,22.7142,23.2143,22.4686,86777700
7313,10,2024-03-05,22.6967,22.8809,23.1792,22.5388,73646100
7314,10,2024-03-06,23.6003,23.8548,23.9513,23.5038,84919500
7315,10,2024-03-07,23.8635,23.5038,23.9688,23.4775,46423800
7316,10,2024-03-08,23.5828,23.8811,23.9513,23.5565,45906600
7317,10,2024-03-11,23.96,24.89,24.9076,23.96,52600100
7318,10,2024-03-12,24.8374,24.5742,24.8637,24.3548,48758200
7319,10,2024-03-13,24.8198,24.7584,25.1708,24.7321,39273000
7320,10,2024-03-14,24.7847,24.6794,24.8111,24.3636,36428000
7321,10,2024-03-15,24.5303,24.5128,24.8111,24.4426,75727900
7322,10,2024-03-18,24.5742,24.3197,24.5917,24.2232,36226500
7323,10,2024-03-19,24.2759,24.2408,24.3724,23.9688,29026600
7324,10,2024-03-20,24.1092,24.3022,24.3373,23.8723,34468000
7325,10,2024-03-21,24.3461,24.2671,24.6005,24.2408,29633700
7326,10,2024-03-22,24.1004,24.0039,24.425,23.9864,28830100
7327,10,2024-03-25,23.8986,24.0653,24.1092,23.7758,31110600
7328,10,2024-03-26,24.0829,24.2057,24.2408,23.96,38220300
7329,10,2024-03-27,24.311,24.3724,24.5128,24.1618,34247600
7330,10,2024-03-28,24.4075,24.3461,24.6707,24.3197,40466700
7331,10,2024-04-01,24.3548,24.3197,24.4513,24.1969,26596600
7332,10,2024-04-02,24.1881,24.1706,24.3461,24.0478,32451500
7333,10,2024-04-03,24.1355,23.8811,24.3461,23.8635,36828600
7334,10,2024-04-04,23.96,23.381,24.039,23.3722,41922700
7335,10,2024-04-05,23.302,23.3898,23.4249,23.1178,39880500
7336,10,2024-04-08,23.3371,23.3196,23.5301,23.2669,24431400
7337,10,2024-04-09,23.4863,23.495,24.0565,23.381,45127800
7338,10,2024-04-10,23.2669,23.0915,23.3284,22.9511,44541600
7339,10,2024-04-11,23.1178,23.109,23.2055,22.9248,32814500
7340,10,2024-04-12,23.0301,22.6879,23.0915,22.6616,43034100
7341,10,2024-04-15,22.7318,22.7318,22.9599,22.5914,35660200
7342,10,2024-04-16,22.6528,22.5387,22.8019,22.53,28885300
7343,10,2024-04-17,22.5388,22.3019,22.5388,22.1615,43828900
7344,10,2024-04-18,22.2405,22.2756,22.337,22.1352,35788400
7345,10,2024-04-19,22.2756,22.8107,22.8107,22.2405,38372800
7346,10,2024-04-22,22.8107,23.0388,23.2494,22.7493,35678700
7347,10,2024-04-23,23.1002,23.0915,23.2231,22.9774,24297800
7348,10,2024-04-24,23.0301,23.0476,23.109,22.8458,24547800
7349,10,2024-04-25,23.0476,22.1615,23.188,22.1527,47661400
7350,10,2024-04-26,22.2229,22.2843,22.4072,22.1089,46526500
7351,10,2024-04-29,22.4422,22.4949,22.6791,22.4072,39995300
7352,10,2024-04-30,22.5037,22.4773,22.6616,22.451,38017700
7353,10,2024-05-01,23.1002,23.846,24.0829,22.8283,97388900
7354,10,2024-05-02,23.8723,24.3022,24.5128,23.7933,69649000
7355,10,2024-05-03,24.4426,24.3987,24.4864,24.1443,60568900
7356,10,2024-05-06,24.5479,24.7058,24.8549,24.5303,59899700
7357,10,2024-05-07,24.8198,24.3636,24.9953,24.039,65606400
7358,10,2024-05-08,24.3022,24.8023,24.8637,24.1443,39087800
7359,10,2024-05-09,24.7221,25.0962,25.1585,24.3303,47831100
7360,10,2024-05-10,25.1496,24.9448,25.1852,24.8646,25849800
7361,10,2024-05-13,25.1051,25.3277,25.5147,25.0873,39609800
7362,10,2024-05-14,25.4257,25.2743,25.5414,25.1051,23530900
7363,10,2024-05-15,25.3722,25.6661,25.8175,25.3633,38376300
7364,10,2024-05-16,25.7107,25.7552,25.8531,25.5325,40077800
7365,10,2024-05-17,25.7374,25.5058,25.7463,25.3901,26106400
7366,10,2024-05-20,25.5236,25.4079,25.5682,25.3455,22423300
7367,10,2024-05-21,25.3544,25.4346,25.5325,25.2208,28119900
7368,10,2024-05-22,25.3544,26.3608,26.3875,25.3099,46987500
7369,10,2024-05-23,26.2094,25.5504,26.2094,25.5325,42031300
7370,10,2024-05-24,25.5325,25.7196,25.8175,25.4257,22589100
7371,10,2024-05-28,25.6483,25.203,25.7196,25.0516,32371200
7372,10,2024-05-29,25.0784,24.7756,25.0873,24.6598,24241700
7373,10,2024-05-30,24.8557,25.114,25.114,24.7488,23298600
7374,10,2024-05-31,25.2387,25.5236,25.6038,25.1496,78290100
7375,10,2024-06-03,25.5236,26.1025,26.2984,25.5058,38177200
7376,10,2024-06-04,26.0936,26.2628,26.4765,25.9778,46309500
7377,10,2024-06-05,26.3251,26.3162,26.3786,25.9778,27346700
7378,10,2024-06-06,26.147,25.6483,26.3073,25.6394,35360400
7379,10,2024-06-07,25.6038,25.4524,25.871,25.4257,27526200
7380,10,2024-06-10,25.2476,24.9982,25.2476,24.6064,36977900
7381,10,2024-06-11,24.8913,24.9626,25.2297,24.8379,29573500
7382,10,2024-06-12,25.0873,24.6331,25.1407,24.544,32507900
7383,10,2024-06-13,24.4906,24.6242,24.6865,24.2234,33945200
7384,10,2024-06-14,24.7132,24.5173,25.1318,24.4282,29461900
7385,10,2024-06-17,24.4461,24.0275,24.4728,23.9295,32194600
7386,10,2024-06-18,24.0275,24.4104,24.455,24.0008,29817800
7387,10,2024-06-20,24.2234,24.7043,24.9002,24.1789,29693400
7388,10,2024-06-21,24.731,24.7043,24.8379,24.544,52487000
7389,10,2024-06-24,24.8913,25.2565,25.301,24.6954,35414100
7390,10,2024-06-25,25.2921,24.927,25.3366,24.8735,24721600
7391,10,2024-06-26,24.8557,24.4193,24.8735,24.1076,30745800
7392,10,2024-06-27,24.3748,24.7577,24.7845,24.1076,28399600
7393,10,2024-06-28,24.7399,24.9181,25.0427,24.6153,33189200
7394,10,2024-07-01,24.8913,25.1318,25.4969,24.8824,26209000
7395,10,2024-07-02,25.1318,24.7845,25.1852,24.6598,21989800
7396,10,2024-07-03,24.8646,24.6687,24.9804,24.5974,15180100
7397,10,2024-07-05,24.7221,24.9804,25.016,24.642,17268700
7398,10,2024-07-08,24.9804,24.8735,25.0427,24.7488,25694400
7399,10,2024-07-09,24.829,24.6865,24.8824,24.3125,36867800
7400,10,2024-07-10,24.7845,25.2476,25.301,24.7577,29873600
7401,10,2024-07-11,25.6305,25.5236,26.0313,25.3099,47322600
7402,10,2024-07-12,25.7374,25.7552,25.9511,25.6394,28397000
7403,10,2024-07-15,25.8531,25.9155,26.0669,25.675,30534400
7404,10,2024-07-16,26.0045,26.2717,26.3251,25.9333,26912100
7405,10,2024-07-17,26.2005,26.7437,26.9842,26.1025,45395000
7406,10,2024-07-18,26.6368,26.4587,27.3315,26.3875,47279700
7407,10,2024-07-19,26.6636,26.6903,26.717,26.3162,30021200
7408,10,2024-07-22,26.815,26.3608,26.9218,26.1648,46483200
7409,10,2024-07-23,26.3786,26.2717,26.3964,26.1203,25528300
7410,10,2024-07-24,26.2806,26.6992,26.7081,26.1025,29579400
7411,10,2024-07-25,26.6903,26.8773,27.5452,26.6903,42296200
7412,10,2024-07-26,27.2295,27.7895,27.8888,27.1031,35657100
7413,10,2024-07-29,27.7172,27.7443,27.934,27.4914,41713700
7414,10,2024-07-30,28.0062,28.3494,28.4849,26.8954,89857500
7415,10,2024-07-31,28.1778,27.5817,28.232,27.5185,40978700
7416,10,2024-08-01,27.7443,27.6811,27.8256,27.0128,39753100
7417,10,2024-08-02,27.8888,27.4824,28.2862,27.1031,42364700
7418,10,2024-08-05,26.2722,26.8592,27.1031,26.0554,37838000
7419,10,2024-08-06,26.8502,26.4799,27.1392,26.4167,29031800
7420,10,2024-08-07,26.7599,26.0554,26.9225,25.9561,32866100
7421,10,2024-08-08,26.1277,25.9742,26.1999,25.7755,32094400
7422,10,2024-08-09,25.8748,25.7845,25.9651,25.6942,25795600
7423,10,2024-08-12,25.8116,25.6942,25.8387,25.5768,21141600
7424,10,2024-08-13,25.7845,26.0554,26.1458,25.5678,34620700
7425,10,2024-08-14,26.0103,26.0825,26.3535,25.8929,23677700
7426,10,2024-08-15,26.1277,25.929,26.1999,25.7574,28676800
7427,10,2024-08-16,25.8748,25.5587,25.8748,25.1523,50332900
7428,10,2024-08-19,25.6039,26.0103,26.0916,25.5407,26382500
7429,10,2024-08-20,26.0103,26.1006,26.3625,26.0103,21301300
7430,10,2024-08-21,26.1729,26.218,26.3444,26.1277,16729700
7431,10,2024-08-22,26.209,25.9922,26.3083,25.7755,20241500
7432,10,2024-08-23,26.0284,26.1006,26.1367,25.8658,21885300
7433,10,2024-08-26,26.1187,26.1187,26.2361,25.9832,16506000
7434,10,2024-08-27,26.1729,26.0283,26.227,25.7935,16184600
7435,10,2024-08-28,25.9922,25.9651,26.2632,25.8658,19874100
7436,10,2024-08-29,26.0735,25.938,26.0916,25.7664,19229800
7437,10,2024-08-30,25.938,26.1999,26.2361,25.8929,37137600
7438,10,2024-09-03,25.8748,25.5587,26.1187,25.4142,44499600
7439,10,2024-09-04,25.5497,25.64,25.7755,25.4684,23510500
7440,10,2024-09-05,25.6761,25.7484,26.0103,25.6039,25927200
7441,10,2024-09-06,25.7935,25.7935,25.9832,25.5407,31214500
7442,10,2024-09-09,25.7755,26.5612,26.7238,25.6942,36558400
7443,10,2024-09-10,26.5702,26.8592,26.8773,26.3625,32378800
7444,10,2024-09-11,26.805,26.787,26.8231,26.3174,31943100
7445,10,2024-09-12,26.7147,26.3354,26.8321,25.9742,32511800
